blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
-764894871;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-19;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,3949;5,3524;5,31;5,2675;5,2675;50;
-764894875;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-19;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,8564;4,8182;4,78;4,7417;4,7417;50;
-764894879;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-19;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,3911;4,2905;4,19;4,1564;4,1564;50;
-764894881;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-19;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,257;4,2235;4,19;4,19;4,19;50;
-764894885;TVN;MILIONERZY /1;MIDDLE;REGULAR MIDDLE;2021-05-19;21:05:00;44600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,3911;4,2905;4,19;4,1564;4,1564;50;
-764894890;TVN;R.I.P.D.: AGENCI Z ZAŚWIATÓW /1;MIDDLE;REGULAR MIDDLE;2021-05-19;21:53:00;25000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,9553;2,8876;2,82;2,7974;2,7974;50;
-764894893;TVN;R.I.P.D.: AGENCI Z ZAŚWIATÓW /2;MIDDLE;REGULAR MIDDLE;2021-05-19;22:36:00;25000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,358;2,304;2,25;2,232;2,232;50;
-764894895;TVN;R.I.P.D.: AGENCI Z ZAŚWIATÓW /3;MIDDLE;REGULAR MIDDLE;2021-05-19;22:44:00;25000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,358;2,304;2,25;2,232;2,232;50;
-764894898;TVN;R.I.P.D.: AGENCI Z ZAŚWIATÓW /4;POST;REGULAR AFTER;2021-05-19;23:24:00;7000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8624;0,8377;0,77;0,7392;0,7392;50;
-764894901;TVN;WODNY ŚWIAT;PRE;REGULAR BEFORE;2021-05-19;23:32:00;7000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,894;0,887;0,88;0,8729;0,8729;50;
-764894903;TVN;WODNY ŚWIAT /1;MIDDLE;SANDWICH AFTER;2021-05-19;00:17:00;2800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4296;0,4198;0,41;0,4067;0,4067;50;
-764894905;TVN;WODNY ŚWIAT /2;MIDDLE;SANDWICH BEFORE;2021-05-19;00:24:00;2800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4165;0,4132;0,41;0,41;0,41;50;
-764894907;TVN;WODNY ŚWIAT /3;MIDDLE;SANDWICH AFTER;2021-05-19;01:20:00;2400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,262;0,256;0,25;0,248;0,248;50;
-764894909;TVN;WODNY ŚWIAT /4;MIDDLE;SANDWICH BEFORE;2021-05-19;01:27:00;2400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,254;0,252;0,25;0,25;0,25;50;
-764894913;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-20;02:19:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0914;0,0907;0,09;0,0892;0,0892;50;
-764894914;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-05-20;02:39:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1016;0,1008;0,1;0,0992;0,0992;50;
-764894915;TVN;NOC MAGII (TVN) /1;MIDDLE;REGULAR MIDDLE;2021-05-20;03:20:00;100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0314;0,0307;0,03;0,0297;0,0297;50;
-764894918;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-20;04:04:00;100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0304;0,0302;0,03;0,0297;0,0297;50;
-764894920;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-20;04:15:00;100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0209;0,0204;0,02;0,0198;0,0198;50;
-764894923;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-20;04:41:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0524;0,0512;0,05;0,0496;0,0496;50;
-764894954;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-20;05:38:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0406;0,0403;0,04;0,0396;0,0396;50;
-764894956;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-20;05:54:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0914;0,0907;0,09;0,0892;0,0892;50;
-764894958;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-20;06:10:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1257;0,1228;0,12;0,119;0,119;50;
-764894961;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-20;06:35:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2305;0,2252;0,22;0,2182;0,2182;50;
-764894966;TVN;KUCHENNE REWOLUCJE 10;PRE;REGULAR BEFORE;2021-05-20;06:55:00;2500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2133;0,2116;0,21;0,2083;0,2083;50;
-764894968;TVN;KUCHENNE REWOLUCJE 10 /1;MIDDLE;REGULAR MIDDLE;2021-05-20;07:10:00;3300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3458;0,3379;0,33;0,3273;0,3273;50;
-764894971;TVN;KUCHENNE REWOLUCJE 10 /2;MIDDLE;REGULAR MIDDLE;2021-05-20;07:36:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5344;0,5222;0,51;0,5059;0,5059;50;
-764894976;TVN;DZIEŃ DOBRY TVN;PRE;REGULAR BEFORE;2021-05-20;07:57:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5892;0,5846;0,58;0,5753;0,5753;50;
-764894978;TVN;DZIEŃ DOBRY TVN /1;MIDDLE;REGULAR MIDDLE;2021-05-20;08:15:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7964;0,7782;0,76;0,7539;0,7539;50;
-764894985;TVN;DZIEŃ DOBRY TVN /2;MIDDLE;REGULAR MIDDLE;2021-05-20;08:44:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9746;0,9523;0,93;0,9225;0,9225;50;
-764894988;TVN;DZIEŃ DOBRY TVN /3;MIDDLE;REGULAR MIDDLE;2021-05-20;09:15:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1842;1,1571;1,13;1,1209;1,1209;50;
-764894995;TVN;DZIEŃ DOBRY TVN /4;MIDDLE;REGULAR MIDDLE;2021-05-20;09:45:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2471;1,2185;1,19;1,1804;1,1804;50;
-764894998;TVN;DZIEŃ DOBRY TVN /5;MIDDLE;REGULAR MIDDLE;2021-05-20;10:16:00;11400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,268;1,239;1,21;1,2003;1,2003;50;
-764895005;TVN;DZIEŃ DOBRY TVN /6;MIDDLE;REGULAR MIDDLE;2021-05-20;10:48:00;12700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2471;1,2185;1,19;1,1804;1,1804;50;
-764895013;TVN;DZIEŃ DOBRY TVN /7;POST;REGULAR AFTER;2021-05-20;11:22:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1088;1,0771;0,99;0,9504;0,9504;50;
-764895018;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-20;11:42:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7213;0,7156;0,71;0,7043;0,7043;50;
-764895020;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-20;11:52:00;5900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6602;0,6451;0,63;0,6249;0,6249;50;
-764895023;TVN;UKRYTA PRAWDA /2;MIDDLE;SANDWICH AFTER;2021-05-20;12:20:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8698;0,8499;0,83;0,8233;0,8233;50;
-764895025;TVN;UKRYTA PRAWDA /3;MIDDLE;SANDWICH BEFORE;2021-05-20;12:26:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8432;0,8366;0,83;0,83;0,83;50;
-764895029;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-20;12:45:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9042;0,8971;0,89;0,8828;0,8828;50;
-764895031;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-20;13:00:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,006;0,983;0,96;0,9523;0,9523;50;
-764895034;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-20;13:26:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2366;1,2083;1,18;1,1705;1,1705;50;
-764895039;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-20;13:48:00;12900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1988;1,1894;1,18;1,1705;1,1705;50;
-764895041;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-20;14:00:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,048;1,024;1;0,992;0,992;50;
-764895044;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-20;14:26:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4252;1,3926;1,36;1,3491;1,3491;50;
-764895049;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-20;14:49:00;9500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9042;0,8971;0,89;0,8828;0,8828;50;
-764895051;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-20;15:04:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8803;0,8601;0,84;0,8332;0,8332;50;
-764895054;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-20;15:32:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,006;0,983;0,96;0,9523;0,9523;50;
-764895059;TVN;LAB;PRE;REGULAR BEFORE;2021-05-20;15:52:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9042;0,8971;0,89;0,8828;0,8828;50;
-764895061;TVN;LAB /1;MIDDLE;REGULAR MIDDLE;2021-05-20;16:10:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9746;0,9523;0,93;0,9225;0,9225;50;
-764895064;TVN;LAB /2;MIDDLE;REGULAR MIDDLE;2021-05-20;16:36:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2052;1,1776;1,15;1,1408;1,1408;50;
-764895068;TVN;KUCHENNE REWOLUCJE 9;PRE;REGULAR BEFORE;2021-05-20;16:53:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0464;1,0382;1,03;1,0217;1,0217;50;
-764895071;TVN;KUCHENNE REWOLUCJE 9 /1;MIDDLE;REGULAR MIDDLE;2021-05-20;17:10:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764895074;TVN;KUCHENNE REWOLUCJE 9 /2;MIDDLE;REGULAR MIDDLE;2021-05-20;17:35:00;17400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8759;1,8329;1,79;1,7756;1,7756;50;
-764895079;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-20;17:56:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6256;1,6128;1,6;1,5872;1,5872;50;
-764895081;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-20;18:07:00;26000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6409;2,5804;2,52;2,4998;2,4998;50;
-764895084;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-20;18:38:00;32800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5003;3,4201;3,34;3,3132;3,3132;50;
-764895088;TVN;FAKTY;PRE;REGULAR BEFORE;2021-05-20;18:58:00;56000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,1714;5,1307;5,09;5,0492;5,0492;50;
-764895089;TVN;UWAGA! KORONAWIRUS /1;POST;SANDWICH AFTER;2021-05-20;19:30:00;63900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0888;5,9494;5,81;5,7635;5,7635;50;
-764895092;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-20;19:31:00;58300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6184;5,5742;5,53;5,53;5,53;50;
-764895096;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-20;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,4559;5,4129;5,37;5,327;5,327;50;
-764895100;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-20;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,8463;4,8081;4,77;4,7318;4,7318;50;
-764895104;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-20;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,3282;4,2291;4,13;4,0969;4,0969;50;
-764895106;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-20;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,196;4,163;4,13;4,13;4,13;50;
-764895110;TVN;MILIONERZY /1;MIDDLE;REGULAR MIDDLE;2021-05-20;21:05:00;44600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,5692;4,4646;4,36;4,3251;4,3251;50;
-764895115;TVN;KUCHENNE REWOLUCJE 22 /1;MIDDLE;REGULAR MIDDLE;2021-05-20;21:44:00;64000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,5334;5,4067;5,28;5,2377;5,2377;50;
-764895118;TVN;KUCHENNE REWOLUCJE 22 /2;MIDDLE;REGULAR MIDDLE;2021-05-20;22:13:00;60500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,5229;5,3964;5,27;5,2278;5,2278;50;
-764895123;TVN;NIGDY W ŻYCIU! /1;MIDDLE;REGULAR MIDDLE;2021-05-20;22:51:00;25800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,3894;2,3347;2,28;2,2617;2,2617;50;
-764895126;TVN;NIGDY W ŻYCIU! /2;MIDDLE;SANDWICH AFTER;2021-05-20;23:32:00;8700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2366;1,2083;1,18;1,1705;1,1705;50;
-764895128;TVN;NIGDY W ŻYCIU! /3;MIDDLE;SANDWICH BEFORE;2021-05-20;23:39:00;8700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1988;1,1894;1,18;1,18;1,18;50;
-764895131;TVN;NIGDY W ŻYCIU! /4;POST;SANDWICH AFTER;2021-05-20;00:32:00;7000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7231;0,7065;0,69;0,6844;0,6844;50;
-764895134;TVN;ŻYWIOŁY SASZY - OGIEŃ;PRE;SANDWICH BEFORE;2021-05-20;00:36:00;3600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5283;0,5241;0,52;0,52;0,52;50;
-764895136;TVN;ŻYWIOŁY SASZY - OGIEŃ /1;MIDDLE;REGULAR MIDDLE;2021-05-20;00:53:00;2700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4192;0,4096;0,4;0,3968;0,3968;50;
-764895139;TVN;ŻYWIOŁY SASZY - OGIEŃ /2;MIDDLE;REGULAR MIDDLE;2021-05-20;01:20:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3144;0,3072;0,3;0,2976;0,2976;50;
-764895143;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-20;01:37:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2743;0,2721;0,27;0,2678;0,2678;50;
-764895144;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-05-20;01:55:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2133;0,2116;0,21;0,2083;0,2083;50;
-764895145;TVN;NOC MAGII (TVN) /1;MIDDLE;REGULAR MIDDLE;2021-05-21;02:35:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1152;0,1126;0,11;0,1091;0,1091;50;
-764895148;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-21;03:19:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0812;0,0806;0,08;0,0793;0,0793;50;
-764895150;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-21;03:29:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0838;0,0819;0,08;0,0793;0,0793;50;
-764895153;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-21;03:56:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1152;0,1126;0,11;0,1091;0,1091;50;
-764895181;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-21;05:36:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0406;0,0403;0,04;0,0396;0,0396;50;
-764895183;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-21;05:53:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0711;0,0705;0,07;0,0694;0,0694;50;
-764895185;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-21;06:10:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1362;0,1331;0,13;0,1289;0,1289;50;
-764895188;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-21;06:34:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,241;0,2355;0,23;0,2281;0,2281;50;
-764895193;TVN;KUCHENNE REWOLUCJE 10;PRE;REGULAR BEFORE;2021-05-21;06:55:00;2500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2032;0,2016;0,2;0,1984;0,1984;50;
-764895195;TVN;KUCHENNE REWOLUCJE 10 /1;MIDDLE;REGULAR MIDDLE;2021-05-21;07:10:00;3300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3877;0,3788;0,37;0,367;0,367;50;
-764895198;TVN;KUCHENNE REWOLUCJE 10 /2;MIDDLE;REGULAR MIDDLE;2021-05-21;07:36:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5554;0,5427;0,53;0,5257;0,5257;50;
-764895203;TVN;DZIEŃ DOBRY TVN;PRE;REGULAR BEFORE;2021-05-21;07:56:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5994;0,5947;0,59;0,5852;0,5852;50;
-764895205;TVN;DZIEŃ DOBRY TVN /1;MIDDLE;REGULAR MIDDLE;2021-05-21;08:15:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7964;0,7782;0,76;0,7539;0,7539;50;
-764895212;TVN;DZIEŃ DOBRY TVN /2;MIDDLE;REGULAR MIDDLE;2021-05-21;08:44:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9956;0,9728;0,95;0,9424;0,9424;50;
-764895215;TVN;DZIEŃ DOBRY TVN /3;MIDDLE;REGULAR MIDDLE;2021-05-21;09:15:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1528;1,1264;1,1;1,0912;1,0912;50;
-764895222;TVN;DZIEŃ DOBRY TVN /4;MIDDLE;REGULAR MIDDLE;2021-05-21;09:45:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,289;1,2595;1,23;1,2201;1,2201;50;
-764895225;TVN;DZIEŃ DOBRY TVN /5;MIDDLE;REGULAR MIDDLE;2021-05-21;10:16:00;11400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3519;1,3209;1,29;1,2796;1,2796;50;
-764895232;TVN;DZIEŃ DOBRY TVN /6;MIDDLE;REGULAR MIDDLE;2021-05-21;10:48:00;12700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3833;1,3516;1,32;1,3094;1,3094;50;
-764895240;TVN;DZIEŃ DOBRY TVN /7;POST;REGULAR AFTER;2021-05-21;11:22:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1648;1,1315;1,04;0,9984;0,9984;50;
-764895245;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-21;11:42:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7518;0,7459;0,74;0,734;0,734;50;
-764895247;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-21;11:52:00;5900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7126;0,6963;0,68;0,6745;0,6745;50;
-764895250;TVN;UKRYTA PRAWDA /2;MIDDLE;SANDWICH AFTER;2021-05-21;12:21:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9536;0,9318;0,91;0,9027;0,9027;50;
-764895252;TVN;UKRYTA PRAWDA /3;MIDDLE;SANDWICH BEFORE;2021-05-21;12:27:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9245;0,9172;0,91;0,91;0,91;50;
-764895256;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-21;12:45:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9448;0,9374;0,93;0,9225;0,9225;50;
