,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,progBeforeWeek,progAfterWeek,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_25,week_26,week_27,order,bonusCurrent1,grpOpt1,cppOpt1,bannedBy,bannedReason,grpOpt2,cppOpt2,dropable,malusCurrent3,grpOpt3,cppOpt3,time_diff
6063,36566679,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz1,2023-06-14 21:53:00,1,1.0110097277640973,25,Other,Peak,1203,0,UNKNOWN|25,SZKŁO KONTAKTOWE cz1|25,False,False,True,False,True,False,False,102,0.0,0.0,inf,5481.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.001821272156164343,-660527.3110491933,0 days 03:09:00
6069,36566703,TVN24,UNKNOWN,FAKTY PO FAKTACH,2023-06-14 23:54:00,1,0.5808296134089028,25,Other,Off,933,0,UNKNOWN|25,FAKTY PO FAKTACH|25,False,True,False,False,True,False,False,484,0.0,0.0,inf,5996.0,repetition,0.0,inf,1,0.011067318496002053,0.006428226323506072,145141.12494581938,0 days 02:01:00
6119,36566825,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz1,2023-06-15 15:54:00,1,0.8419045494122785,25,Other,Off,1020,0,UNKNOWN|25,FAKTY PO POŁUDNIU cz1|25,False,True,False,False,True,False,False,225,0.0,0.0,inf,5612.0,repetition,0.0,inf,1,0.011067318496002053,0.009317625791578785,109469.94683150615,0 days 16:00:00
6128,36566844,TVN24,UNKNOWN,TAK JEST cz2,2023-06-15 18:19:00,1,1.098927521086635,25,Other,Peak,1070,0,UNKNOWN|25,TAK JEST cz2|25,False,False,True,False,True,False,False,41,0.0,0.0,inf,6201.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.001979650680734891,-540499.3974001473,0 days 02:25:00
6134,36566856,TVN24,UNKNOWN,CZARNO NA BIAŁYM,2023-06-15 20:27:00,1,1.0731365517705747,25,Other,Peak,1283,0,UNKNOWN|25,CZARNO NA BIAŁYM|25,False,False,True,False,True,False,False,106,0.0,0.0,inf,5406.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0019331898277817634,-663669.9518909516,0 days 02:08:00
6140,36566874,TVN24,UNKNOWN,DZIEŃ PO DNIU,2023-06-15 22:56:00,1,1.021786394430764,25,Other,Peak,1203,0,UNKNOWN|25,DZIEŃ PO DNIU|25,False,False,True,False,True,False,False,90,0.0,0.0,inf,5850.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0018406856616898252,-653560.8034755898,0 days 02:29:00
6162,36562021,TVN24,UNKNOWN,Serwis informacyjny,2023-06-16 07:58:00,1,1.0711544519144802,25,Other,Off,1063,0,UNKNOWN|25,Serwis informacyjny|25,False,True,False,False,True,False,False,84,0.0,0.0,inf,6162.0,repetition,0.0,inf,1,0.011067318496002053,0.011854807477748069,89668.26344462295,0 days 09:02:00
6178,36562063,TVN24,UNKNOWN,BIZNES,2023-06-16 11:54:00,1,0.7878234233719319,25,Other,Off,793,0,UNKNOWN|25,BIZNES|25,False,True,False,False,True,False,False,87,0.0,0.0,inf,6178.0,repetition,0.0,inf,1,0.011067318496002053,0.008719092745067838,90949.82966531458,0 days 03:56:00
6190,36562093,TVN24,UNKNOWN,15 NA ŻYWO,2023-06-16 14:58:00,1,0.760155923371932,25,Other,Off,793,0,UNKNOWN|25,15 NA ŻYWO|25,False,True,False,False,True,False,False,112,0.0,0.0,inf,6190.0,repetition,0.0,inf,1,0.011067318496002053,0.008412887710579704,94260.14316139696,0 days 03:04:00
6201,36562116,TVN24,UNKNOWN,TAK JEST cz2,2023-06-16 18:19:00,1,1.0279195665411804,25,Other,Peak,1070,0,UNKNOWN|25,TAK JEST cz2|25,False,False,True,False,True,False,False,57,0.0,0.0,inf,6201.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0018517341959293212,-577836.712392193,0 days 03:21:00
6207,36562128,TVN24,UNKNOWN,POLSKA I ŚWIAT,2023-06-16 20:55:00,1,1.0520731356455884,25,Other,Peak,1283,0,UNKNOWN|25,POLSKA I ŚWIAT|25,False,False,True,False,True,False,False,115,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0018952453726013166,-676957.1996047245,0 days 02:36:00
6217,36562158,TVN24,UNKNOWN,KAMPANIA BEZ KITU,2023-06-17 00:36:00,1,0.32030998063874344,25,Other,Off,520,0,UNKNOWN|25,KAMPANIA BEZ KITU|25,False,True,False,False,True,False,False,487,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.003544972573177225,146686.6073759052,0 days 03:41:00
6234,36566931,TVN24,UNKNOWN,"PORANEK (rozmowa, gosc, report",2023-06-17 07:47:00,1,0.7846482875819419,25,Other,Off,676,0,UNKNOWN|25,"PORANEK (rozmowa, gosc, report|25",False,True,False,False,True,False,False,38,0.0,0.0,inf,7025.0,repetition,0.0,inf,1,0.011067318496002053,0.008683952506011965,77844.73712079841,0 days 07:11:00
6267,36567008,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz1,2023-06-17 15:59:00,1,0.8332682400647737,25,Other,Off,800,0,UNKNOWN|25,FAKTY PO POŁUDNIU cz1|25,False,True,False,False,True,False,False,77,0.0,0.0,inf,5612.0,repetition,0.0,inf,1,0.011067318496002053,0.00922204500539995,86748.65493841785,0 days 08:12:00
6279,36567032,TVN24,UNKNOWN,POGODA,2023-06-17 19:54:00,1,0.9375866454170743,25,Other,Peak,800,0,UNKNOWN|25,POGODA|25,False,False,True,False,True,False,False,15,0.0,0.0,inf,6920.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0016890049664171868,-473651.65639329376,0 days 03:55:00
6289,36567058,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz3,2023-06-17 22:39:00,1,1.0485546965456314,25,Other,Peak,966,0,UNKNOWN|25,SZKŁO KONTAKTOWE cz3|25,False,False,True,False,True,False,False,26,0.0,0.0,inf,6289.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0018889071198724499,-511406.8287620357,0 days 02:45:00
6294,36567069,TVN24,UNKNOWN,SUPERWIZJER,2023-06-18 00:41:00,1,0.3007206007028321,25,Other,Off,446,0,UNKNOWN|25,SUPERWIZJER|25,False,True,False,False,True,False,False,440,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0033281706662873015,134007.5509101009,0 days 02:02:00
6312,36564981,TVN24,UNKNOWN,POGODA W PORANKU,2023-06-18 07:53:00,1,0.7264840018676563,25,Other,Off,676,0,UNKNOWN|25,POGODA W PORANKU|25,False,True,False,False,True,False,False,64,0.0,0.0,inf,7105.0,repetition,0.0,inf,1,0.011067318496002053,0.008040229830919503,84077.19856469461,0 days 07:12:00
6325,36565018,TVN24,UNKNOWN,LOŻA PRASOWA ,2023-06-18 11:50:00,1,1.2004793068009207,25,Other,Off,1070,0,UNKNOWN|25,LOŻA PRASOWA |25,False,True,False,False,True,False,False,49,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.013286086836225553,80535.37608098131,0 days 03:57:00
6340,36565049,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz4,2023-06-18 17:27:00,1,0.6880418614739754,25,Other,Off,800,0,UNKNOWN|25,FAKTY PO POŁUDNIU cz4|25,False,True,False,False,True,False,False,175,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0076147784195146105,105058.86789165357,0 days 05:37:00
6348,36565069,TVN24,UNKNOWN,KAWA NA ŁAWĘ ,2023-06-18 19:58:00,1,0.9260182400647738,25,Other,Peak,800,0,UNKNOWN|25,KAWA NA ŁAWĘ |25,False,False,True,False,True,False,False,18,0.0,0.0,inf,6359.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0016681651920997201,-479568.8123626652,0 days 02:31:00
6353,36565080,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz2,2023-06-18 22:18:00,1,1.039239956744935,25,Other,Peak,966,0,UNKNOWN|25,SZKŁO KONTAKTOWE cz2|25,False,False,True,False,True,False,False,32,0.0,0.0,inf,6353.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.001872127186133887,-515990.58394898794,0 days 02:20:00
6359,36565094,TVN24,UNKNOWN,KAWA NA ŁAWĘ ,2023-06-19 00:39:00,1,0.28482060070283205,26,Other,Off,446,0,UNKNOWN|26,KAWA NA ŁAWĘ |26,False,True,False,False,False,True,False,445,0.0,0.0,inf,6359.0,repetition,0.0,inf,1,0.01710343228760896,0.004871409858236996,91554.60389888259,0 days 02:21:00
6383,36567137,TVN24,UNKNOWN,BIZNES W PORANKU,2023-06-19 09:54:00,1,0.954728737628766,26,Other,Off,1063,0,UNKNOWN|26,BIZNES W PORANKU|26,False,True,False,False,False,True,False,101,0.0,0.0,inf,5878.0,repetition,0.0,inf,1,0.01710343228760896,0.01632913831706798,65098.35236614431,0 days 09:15:00
6403,36567187,TVN24,UNKNOWN,15 NA ŻYWO,2023-06-19 14:58:00,1,0.7416502090862177,26,Other,Off,793,0,UNKNOWN|26,15 NA ŻYWO|26,False,True,False,False,False,True,False,85,0.0,0.0,inf,6190.0,repetition,0.0,inf,1,0.01710343228760896,0.012684764132197152,62515.94367349446,0 days 05:04:00
6414,36567210,TVN24,UNKNOWN,TAK JEST cz2,2023-06-19 18:19:00,1,0.9681545273246452,26,Other,Peak,1070,0,UNKNOWN|26,TAK JEST cz2|26,False,False,True,False,False,True,False,45,0.0,0.0,inf,6201.0,repetition,0.0,inf,1,0.007837552596940842,0.007587962029873306,141012.8300309728,0 days 03:21:00
6420,36567222,TVN24,UNKNOWN,CZARNO NA BIAŁYM,2023-06-19 20:27:00,1,1.0800014936898898,26,Other,Peak,1283,0,UNKNOWN|26,CZARNO NA BIAŁYM|26,False,False,True,False,False,True,False,76,0.0,0.0,inf,5406.0,repetition,0.0,inf,1,0.007837552596940842,0.008464568511569183,151572.99491951943,0 days 02:08:00
6425,36567235,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz3,2023-06-19 22:39:00,1,1.287233900576754,26,Other,Peak,1203,0,UNKNOWN|26,SZKŁO KONTAKTOWE cz3|26,False,False,True,False,False,True,False,9,0.0,0.0,inf,6289.0,repetition,0.0,inf,1,0.007837552596940842,0.010088763400335626,119241.57126729519,0 days 02:12:00
6448,36567296,TVN24,UNKNOWN,Serwis informacyjny,2023-06-20 07:58:00,1,1.054688737628766,26,Other,Off,1063,0,UNKNOWN|26,Serwis informacyjny|26,False,True,False,False,False,True,False,52,0.0,0.0,inf,6162.0,repetition,0.0,inf,1,0.01710343228760896,0.01803879740853737,58928.540297087944,0 days 09:19:00
6481,36567377,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz3,2023-06-20 16:54:00,1,0.9652945060825865,26,Other,Off,1020,0,UNKNOWN|26,FAKTY PO POŁUDNIU cz3|26,False,True,False,False,False,True,False,81,0.0,0.0,inf,5903.0,repetition,0.0,inf,1,0.01710343228760896,0.01650984922238445,61781.303163996155,0 days 08:56:00
6497,36567413,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz2,2023-06-20 22:18:00,1,1.250613894430764,26,Other,Peak,1203,0,UNKNOWN|26,SZKŁO KONTAKTOWE cz2|26,False,False,True,False,False,True,False,13,0.0,0.0,inf,6353.0,repetition,0.0,inf,1,0.007837552596940842,0.009801752176066134,122733.15815283301,0 days 05:24:00
6503,36567433,TVN24,UNKNOWN,KROPKA NAD I ,2023-06-21 00:36:00,1,0.3141660227087697,26,Other,Off,520,0,UNKNOWN|26,KROPKA NAD I |26,False,True,False,False,False,True,False,471,0.0,0.0,inf,5562.0,repetition,0.0,inf,1,0.01710343228760896,0.005373317296466861,96774.4823745878,0 days 02:18:00
6548,36567546,TVN24,UNKNOWN,BIZNES,2023-06-21 14:54:00,1,0.748935923371932,26,Other,Off,793,0,UNKNOWN|26,BIZNES|26,False,True,False,False,False,True,False,82,0.0,0.0,inf,6178.0,repetition,0.0,inf,1,0.01710343228760896,0.012809374853149732,61907.783095675986,0 days 14:18:00
6562,36567576,TVN24,UNKNOWN,TAK JEST cz3,2023-06-21 18:44:00,1,1.155983745388194,26,Other,Peak,1070,0,UNKNOWN|26,TAK JEST cz3|26,False,False,True,False,False,True,False,7,0.0,0.0,inf,6057.0,repetition,0.0,inf,1,0.007837552596940842,0.00906008340568864,118100.45802979793,0 days 03:50:00
6568,36567588,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz1,2023-06-21 21:53:00,1,1.0110097277640973,26,Other,Peak,1203,0,UNKNOWN|26,SZKŁO KONTAKTOWE cz1|26,False,False,True,False,False,True,False,79,0.0,0.0,inf,5481.0,repetition,0.0,inf,1,0.007837552596940842,0.007923841917369953,151820.29280050233,0 days 03:09:00
6576,36567614,TVN24,UNKNOWN,KROPKA NAD I ,2023-06-22 00:36:00,1,0.326490605235384,26,Other,Off,520,0,UNKNOWN|26,KROPKA NAD I |26,False,True,False,False,False,True,False,459,0.0,0.0,inf,5562.0,repetition,0.0,inf,1,0.01710343228760896,0.005584109959183857,93121.37543867428,0 days 02:43:00
6590,36567648,TVN24,UNKNOWN,POGODA W PORANKU,2023-06-22 06:55:00,1,0.8883160746807779,26,Other,Off,923,0,UNKNOWN|26,POGODA W PORANKU|26,False,True,False,False,False,True,False,66,0.0,0.0,inf,7105.0,repetition,0.0,inf,1,0.01710343228760896,0.015193253833297268,60750.6469731434,0 days 06:19:00
6602,36567680,TVN24,UNKNOWN,BIZNES W PORANKU,2023-06-22 09:54:00,1,0.951668737628766,26,Other,Off,1063,0,UNKNOWN|26,BIZNES W PORANKU|26,False,True,False,False,False,True,False,105,0.0,0.0,inf,5878.0,repetition,0.0,inf,1,0.01710343228760896,0.016276801814267897,65307.66990528796,0 days 02:59:00
6626,36567738,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz2,2023-06-22 16:27:00,1,0.901240220368301,26,Other,Off,1020,0,UNKNOWN|26,FAKTY PO POŁUDNIU cz2|26,False,True,False,False,False,True,False,114,0.0,0.0,inf,6048.0,repetition,0.0,inf,1,0.01710343228760896,0.015414301083939012,66172.31585432004,0 days 06:33:00
6635,36567757,TVN24,UNKNOWN,TAK JEST cz3,2023-06-22 18:44:00,1,1.134305021086635,26,Other,Peak,1070,0,UNKNOWN|26,TAK JEST cz3|26,False,False,True,False,False,True,False,11,0.0,0.0,inf,6057.0,repetition,0.0,inf,1,0.007837552596940842,0.008890175263740592,120357.58219121896,0 days 02:17:00
6645,36567783,TVN24,UNKNOWN,DZIEŃ PO DNIU,2023-06-22 22:56:00,1,1.021786394430764,26,Other,Peak,1203,0,UNKNOWN|26,DZIEŃ PO DNIU|26,False,False,True,False,False,True,False,69,0.0,0.0,inf,5850.0,repetition,0.0,inf,1,0.007837552596940842,0.008008304609189653,150219.06117551262,0 days 04:12:00
6667,36562202,TVN24,UNKNOWN,Serwis informacyjny,2023-06-23 07:58:00,1,1.0711544519144802,26,Other,Off,1063,0,UNKNOWN|26,Serwis informacyjny|26,False,True,False,False,False,True,False,42,0.0,0.0,inf,6162.0,repetition,0.0,inf,1,0.01710343228760896,0.0183204176378902,58022.69473385304,0 days 09:02:00
6683,36562244,TVN24,UNKNOWN,BIZNES,2023-06-23 11:54:00,1,0.7878234233719319,26,Other,Off,793,0,UNKNOWN|26,BIZNES|26,False,True,False,False,False,True,False,50,0.0,0.0,inf,6178.0,repetition,0.0,inf,1,0.01710343228760896,0.013474484576234123,58851.97281673161,0 days 03:56:00
6695,36562274,TVN24,UNKNOWN,15 NA ŻYWO,2023-06-23 14:58:00,1,0.760155923371932,26,Other,Off,793,0,UNKNOWN|26,15 NA ŻYWO|26,False,True,False,False,False,True,False,73,0.0,0.0,inf,6190.0,repetition,0.0,inf,1,0.01710343228760896,0.013001275363416704,60994.01618947031,0 days 03:04:00
6706,36562297,TVN24,UNKNOWN,TAK JEST cz2,2023-06-23 18:19:00,1,1.0279195665411804,26,Other,Peak,1070,0,UNKNOWN|26,TAK JEST cz2|26,False,False,True,False,False,True,False,30,0.0,0.0,inf,6201.0,repetition,0.0,inf,1,0.007837552596940842,0.008056373668191133,132814.09776518508,0 days 03:21:00
6716,36562319,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz2,2023-06-23 22:18:00,1,1.2038708388752084,26,Other,Peak,1203,0,UNKNOWN|26,SZKŁO KONTAKTOWE cz2|26,False,False,True,False,False,True,False,23,0.0,0.0,inf,6353.0,repetition,0.0,inf,1,0.007837552596940842,0.009435401019607739,127498.55544030844,0 days 03:59:00
6722,36562339,TVN24,UNKNOWN,KAMPANIA BEZ KITU,2023-06-24 00:36:00,1,0.32030998063874344,26,Other,Off,520,0,UNKNOWN|26,KAMPANIA BEZ KITU|26,False,True,False,False,False,True,False,468,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.005478400064900085,94918.2231746129,0 days 02:18:00
6739,36582158,TVN24,UNKNOWN,"PORANEK (rozmowa, gosc, report",2023-06-24 07:47:00,1,0.7846482875819419,26,Other,Off,676,0,UNKNOWN|26,"PORANEK (rozmowa, gosc, report|26",False,True,False,False,False,True,False,16,0.0,0.0,inf,7025.0,repetition,0.0,inf,1,0.01710343228760896,0.013420178856246065,50371.90690535199,0 days 07:11:00
6750,36582185,TVN24,UNKNOWN,POGODA WYJAZDOWA (żużel),2023-06-24 10:23:00,1,0.9234022857790534,26,Other,Off,1043,0,UNKNOWN|26,POGODA WYJAZDOWA (żużel)|26,False,True,False,False,False,True,False,111,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.015793348469045378,66040.46013701639,0 days 02:36:00
6772,36582235,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz1,2023-06-24 15:59:00,1,0.8332682400647737,26,Other,Off,800,0,UNKNOWN|26,FAKTY PO POŁUDNIU cz1|26,False,True,False,False,False,True,False,36,0.0,0.0,inf,5612.0,repetition,0.0,inf,1,0.01710343228760896,0.014251746921362945,56133.469420567926,0 days 05:36:00
6784,36582261,TVN24,UNKNOWN,POGODA,2023-06-24 19:54:00,1,0.9375866454170743,26,Other,Peak,800,0,UNKNOWN|26,POGODA|26,False,False,True,False,False,True,False,2,0.0,0.0,inf,6920.0,repetition,0.0,inf,1,0.007837552596940842,0.007348384647645642,108867.46385225125,0 days 03:55:00
6794,36582287,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz3,2023-06-24 22:39:00,1,1.0485546965456314,26,Other,Peak,966,0,UNKNOWN|26,SZKŁO KONTAKTOWE cz3|26,False,False,True,False,False,True,False,5,0.0,0.0,inf,6289.0,repetition,0.0,inf,1,0.007837552596940842,0.008218102584945729,117545.38106759096,0 days 02:45:00
6799,36582300,TVN24,UNKNOWN,SUPERWIZJER,2023-06-25 00:41:00,1,0.3007206007028321,26,Other,Off,446,0,UNKNOWN|26,SUPERWIZJER|26,False,True,False,False,False,True,False,402,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.00514335443160998,86713.83742465371,0 days 02:02:00
6817,36565140,TVN24,UNKNOWN,POGODA W PORANKU,2023-06-25 07:53:00,1,0.7264840018676563,26,Other,Off,676,0,UNKNOWN|26,POGODA W PORANKU|26,False,True,False,False,False,True,False,27,0.0,0.0,inf,7105.0,repetition,0.0,inf,1,0.01710343228760896,0.01242536993397464,54404.81881763664,0 days 07:12:00
6830,36565177,TVN24,UNKNOWN,LOŻA PRASOWA ,2023-06-25 11:50:00,1,1.2004793068009207,26,Other,Off,1070,0,UNKNOWN|26,LOŻA PRASOWA |26,False,True,False,False,False,True,False,22,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.02053231653654529,52112.97020945086,0 days 03:57:00
6845,36565208,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz4,2023-06-25 17:27:00,1,0.6880418614739754,26,Other,Off,800,0,UNKNOWN|26,FAKTY PO POŁUDNIU cz4|26,False,True,False,False,False,True,False,127,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.011767877388760561,67981.67363335004,0 days 05:37:00
6853,36565228,TVN24,UNKNOWN,KAWA NA ŁAWĘ ,2023-06-25 19:58:00,1,0.9260182400647738,26,Other,Peak,800,0,UNKNOWN|26,KAWA NA ŁAWĘ |26,False,False,True,False,False,True,False,3,0.0,0.0,inf,6359.0,repetition,0.0,inf,1,0.007837552596940842,0.007257716662234256,110227.50504477858,0 days 02:31:00
6857,36565236,TVN24,UNKNOWN,POGODA,2023-06-25 22:15:00,1,1.05802612511706,26,Other,Peak,966,0,UNKNOWN|26,POGODA|26,False,False,True,False,False,True,False,4,0.0,0.0,inf,6920.0,repetition,0.0,inf,1,0.007837552596940842,0.008292335404542469,116493.1171827461,0 days 02:17:00
6864,36565253,TVN24,UNKNOWN,KAWA NA ŁAWĘ ,2023-06-26 00:39:00,1,0.28482060070283205,27,Other,Off,446,0,UNKNOWN|27,KAWA NA ŁAWĘ |27,False,True,False,False,False,False,True,369,0.00013405983644602254,0.0,inf,6359.0,repetition,0.0,inf,1,0.020310863116266877,0.005784952233568127,77096.57435233647,0 days 02:24:00
6885,36582361,TVN24,UNKNOWN,"PORANEK (rozmowa, gosc, report",2023-06-26 09:14:00,1,1.00918331919478,27,Other,Off,1063,0,UNKNOWN|27,"PORANEK (rozmowa, gosc, report|27",False,True,False,False,False,False,True,67,0.00013405983644602254,0.0,inf,7025.0,repetition,0.0,inf,1,0.020310863116266877,0.02049738425538504,51860.27576766193,0 days 08:35:00
6912,36582426,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz2,2023-06-26 16:27:00,1,0.8696295060825866,27,Other,Off,1020,0,UNKNOWN|27,FAKTY PO POŁUDNIU cz2|27,False,True,False,False,False,False,True,110,0.00013405983644602254,0.0,inf,6048.0,repetition,0.0,inf,1,0.020310863116266877,0.01766292585991019,57748.07685260738,0 days 07:13:00
6920,36582442,TVN24,UNKNOWN,POGODA,2023-06-26 18:41:00,1,1.097859993945781,27,Other,Peak,1070,0,UNKNOWN|27,POGODA|27,False,False,True,False,False,False,True,17,0.00013405983644602254,0.0,inf,6920.0,repetition,0.0,inf,1,0.011044983425598759,0.012125845436759104,88241.26990406211,0 days 02:14:00
6930,36582466,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz3,2023-06-26 22:39:00,1,1.287233900576754,27,Other,Peak,1203,0,UNKNOWN|27,SZKŁO KONTAKTOWE cz3|27,False,False,True,False,False,False,True,8,0.00013405983644602254,0.0,inf,6289.0,repetition,0.0,inf,1,0.011044983425598759,0.014217477096739088,84614.16830950404,0 days 03:58:00
6953,36582527,TVN24,UNKNOWN,Serwis informacyjny,2023-06-27 07:58:00,1,1.054688737628766,27,Other,Off,1063,0,UNKNOWN|27,Serwis informacyjny|27,False,True,False,False,False,False,True,46,0.00013405983644602254,0.0,inf,6162.0,repetition,0.0,inf,1,0.020310863116266877,0.021421638580246174,49622.721250662806,0 days 09:19:00
6981,36582599,TVN24,UNKNOWN,15 NA ŻYWO,2023-06-27 14:58:00,1,0.7463859233719319,27,Other,Off,793,0,UNKNOWN|27,15 NA ŻYWO|27,False,True,False,False,False,False,True,80,0.00013405983644602254,0.0,inf,6190.0,repetition,0.0,inf,1,0.020310863116266877,0.015159742321515766,52309.59624389651,0 days 07:00:00
6994,36582626,TVN24,UNKNOWN,TAK JEST cz3,2023-06-27 18:44:00,1,1.1186493832374145,27,Other,Peak,1070,0,UNKNOWN|27,TAK JEST cz3|27,False,False,True,False,False,False,True,12,0.00013405983644602254,0.0,inf,6057.0,repetition,0.0,inf,1,0.011044983425598759,0.012355463896913516,86601.36186932598,0 days 03:46:00
7002,36582644,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz2,2023-06-27 22:18:00,1,1.250613894430764,27,Other,Peak,1203,0,UNKNOWN|27,SZKŁO KONTAKTOWE cz2|27,False,False,True,False,False,False,True,14,0.00013405983644602254,0.0,inf,6353.0,repetition,0.0,inf,1,0.011044983425598759,0.013813009735811305,87091.8085926725,0 days 03:34:00
7008,36582664,TVN24,UNKNOWN,KROPKA NAD I ,2023-06-28 00:36:00,1,0.3141660227087697,27,Other,Off,520,0,UNKNOWN|27,KROPKA NAD I |27,False,True,False,False,False,False,True,441,0.00013405983644602254,0.0,inf,5562.0,repetition,0.0,inf,1,0.020310863116266877,0.006380983083019812,81492.14521250682,0 days 02:18:00
7025,36582707,TVN24,UNKNOWN,"PORANEK (rozmowa, gosc, report",2023-06-28 07:46:00,1,1.0018723080474405,27,Other,Off,1063,0,UNKNOWN|27,"PORANEK (rozmowa, gosc, report|27",False,True,False,False,False,False,True,78,0.00013405983644602254,0.0,inf,7025.0,repetition,0.0,inf,1,0.020310863116266877,0.020348891308729928,52238.71826097768,0 days 07:10:00
7034,36582730,TVN24,UNKNOWN,BIZNES W PORANKU,2023-06-28 09:54:00,1,0.8921687376287659,27,Other,Off,1063,0,UNKNOWN|27,BIZNES W PORANKU|27,False,True,False,False,False,False,True,117,0.00013405983644602254,0.0,inf,5878.0,repetition,0.0,inf,1,0.020310863116266877,0.01812071710659048,58662.13758247947,0 days 02:08:00
7053,36582777,TVN24,UNKNOWN,BIZNES,2023-06-28 14:54:00,1,0.748935923371932,27,Other,Off,793,0,UNKNOWN|27,BIZNES|27,False,True,False,False,False,False,True,75,0.00013405983644602254,0.0,inf,6178.0,repetition,0.0,inf,1,0.020310863116266877,0.01521153502246225,52131.49092639299,0 days 05:00:00
7066,36582804,TVN24,UNKNOWN,POGODA,2023-06-28 18:41:00,1,1.155983745388194,27,Other,Peak,1070,0,UNKNOWN|27,POGODA|27,False,False,True,False,False,False,True,6,0.00013405983644602254,0.0,inf,6920.0,repetition,0.0,inf,1,0.011044983425598759,0.01276782130807418,83804.4310130929,0 days 03:47:00
7073,36582819,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz1,2023-06-28 21:53:00,1,1.0110097277640973,27,Other,Peak,1203,0,UNKNOWN|27,SZKŁO KONTAKTOWE cz1|27,False,False,True,False,False,False,True,71,0.00013405983644602254,0.0,inf,5481.0,repetition,0.0,inf,1,0.011044983425598759,0.011166585686273567,107732.12455431008,0 days 03:12:00
7081,36582845,TVN24,UNKNOWN,KROPKA NAD I ,2023-06-29 00:36:00,1,0.326490605235384,27,Other,Off,520,0,UNKNOWN|27,KROPKA NAD I |27,False,True,False,False,False,False,True,388,0.00013405983644602254,0.0,inf,5562.0,repetition,0.0,inf,1,0.020310863116266877,0.00663130599168301,78415.92601098253,0 days 02:43:00
7095,36582879,TVN24,UNKNOWN,POGODA W PORANKU,2023-06-29 06:55:00,1,0.8883160746807779,27,Other,Off,923,0,UNKNOWN|27,POGODA W PORANKU|27,False,True,False,False,False,False,True,58,0.00013405983644602254,0.0,inf,7105.0,repetition,0.0,inf,1,0.020310863116266877,0.018042466196820785,51157.08628361678,0 days 06:19:00
7105,36582905,TVN24,UNKNOWN,POGODA W PORANKU,2023-06-29 09:24:00,1,1.007768737628766,27,Other,Off,1063,0,UNKNOWN|27,POGODA W PORANKU|27,False,True,False,False,False,False,True,68,0.00013405983644602254,0.0,inf,7105.0,repetition,0.0,inf,1,0.020310863116266877,0.020468652882830937,51933.070832015634,0 days 02:29:00
7131,36582969,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz2,2023-06-29 16:27:00,1,0.901240220368301,27,Other,Off,1020,0,UNKNOWN|27,FAKTY PO POŁUDNIU cz2|27,False,True,False,False,False,False,True,97,0.00013405983644602254,0.0,inf,6048.0,repetition,0.0,inf,1,0.020310863116266877,0.018304966750774757,55722.58141123521,0 days 07:03:00
